event	utc	mono_ms	target	seq	request_id	detail
client_ack	2026-09-23T18:15:07.636405667Z	9330	source	307	semisync-timeout-307	
client_ack	2026-09-23T18:15:07.658860958Z	9353	source	308	semisync-timeout-308	
client_ack	2026-09-23T18:15:07.681848250Z	9376	source	309	semisync-timeout-309	
client_ack	2026-09-23T18:15:07.704194250Z	9398	source	310	semisync-timeout-310	
client_ack	2026-09-23T18:15:07.728847917Z	9423	source	311	semisync-timeout-311	
client_ack	2026-09-23T18:15:07.751837083Z	9446	source	312	semisync-timeout-312	
client_ack	2026-09-23T18:15:07.775568833Z	9470	source	313	semisync-timeout-313	
client_ack	2026-09-23T18:15:07.797570292Z	9492	source	314	semisync-timeout-314	
client_ack	2026-09-23T18:15:07.820095083Z	9514	source	315	semisync-timeout-315	
client_ack	2026-09-23T18:15:07.842524042Z	9536	source	316	semisync-timeout-316	
client_ack	2026-09-23T18:15:07.864898917Z	9559	source	317	semisync-timeout-317	
client_ack	2026-09-23T18:15:07.888257709Z	9582	source	318	semisync-timeout-318	
client_ack	2026-09-23T18:15:07.910878334Z	9605	source	319	semisync-timeout-319	
client_ack	2026-09-23T18:15:07.934017542Z	9628	source	320	semisync-timeout-320	
client_ack	2026-09-23T18:15:07.957002459Z	9651	source	321	semisync-timeout-321	
client_ack	2026-09-23T18:15:07.979974792Z	9674	source	322	semisync-timeout-322	
client_ack	2026-09-23T18:15:08.003641125Z	9698	source	323	semisync-timeout-323	
client_ack	2026-09-23T18:15:08.028528417Z	9722	source	324	semisync-timeout-324	
client_ack	2026-09-23T18:15:08.055681250Z	9750	source	325	semisync-timeout-325	
client_ack	2026-09-23T18:15:08.079557792Z	9774	source	326	semisync-timeout-326	
client_ack	2026-09-23T18:15:08.105583917Z	9800	source	327	semisync-timeout-327	
client_ack	2026-09-23T18:15:08.132264875Z	9826	source	328	semisync-timeout-328	
client_ack	2026-09-23T18:15:08.162614959Z	9857	source	329	semisync-timeout-329	
client_ack	2026-09-23T18:15:08.190313584Z	9884	source	330	semisync-timeout-330	
